8.9841624333,1.7113772667,34,57.0612982
6.0910737333,5.3427912667,36,40.6501496167
6.9280836,1.8167047333,33,75.3458205333
10.9901100167,2.0797878667,25,30.7932222167
9.1233570167,4.1129949333,27,24.2072555833
5.89071575,7.5762155167,28,35.3690981333
9.07402515,10.22994215,27,75.9237225667
4.9647440333,4.6593514667,30,36.0582902833
6.5019056667,11.4048668833,30,57.0849297833
7.3494890333,5.14859165,31,32.0007675333
5.4559573667,1.0292447833,33,76.0190991333
7.3983991833,14.1964559833,35,34.9268372
4.19754755,4.23189775,30,37.7591696333
5.3200443833,11.85871605,27,26.9327664833
2.9340603,1.1806180833,26,34.4269881667
4.9043626833,8.82858795,24,29.5028629
6.4604075,4.7685185667,30,29.2133064667
4.5578264333,1.3272516167,33,30.1992478833
5.4648853167,0.4949093,35,35.5867365833
6.7695353,4.6228717333,32,31.7371059833
7.3089230833,0.3361787,24,25.1264109667
7.6542334833,3.3486598667,30,37.6764787833
7.3251449167,10.8966803167,32,28.3996983667
8.9345499667,5.0106972333,30,34.68815785
6.4110255333,9.3428392167,34,38.0822143167
9.7881131833,4.5723304333,25,32.5343287667
7.4444424,7.2246817167,30,26.1434526833
9.1343074667,2.77444305,27,12.7143481333
5.0668835,2.7218592833,29,23.3250396167
7.6138488167,3.9674527333,35,36.5938686667
5.0917338667,1.3340620833,26,23.9500737833
5.8036059667,1.2948688667,25,15.6573020833
7.5456772167,1.4883025667,25,31.0376625333
4.7229341833,0.62109805,32,31.7952281333
6.7946792167,1.2677604667,28,21.8204339833
12.4754036167,0.2524196333,28,39.1551012333
6.8812401167,2.3161237,27,27.0462654333
9.0160035167,5.4866092167,30,30.3831068667
9.43521965,0.2019589,33,33.6670089333
8.7897952667,2.6728384167,30,28.1360206
29.9914927,10.6986774,27,145.9285283333
18.6827909167,2.7538120667,34,43.0703369333
18.6343972667,2.6588194667,27,33.4645361
12.2934284833,0.4981399,31,27.4799071167
6.5353853667,0.1201372833,35,33.5976628167
7.01932195,1.1911913167,32,19.50311055
4.5180851667,0.9771626167,27,22.7880280167
8.13035735,5.7799942833,27,19.3132555333
6.28340785,1.09915265,33,27.6523836333
6.2008127833,5.4829418667,25,23.4689765833
7.5712540167,0.6240973833,30,47.4008977667
9.6840955,3.9193985,31,75.5452058
5.9764899667,0.5921013333,34,34.059374
11.1364189333,0.1447257833,36,34.09577695
9.2929953833,4.4848572167,31,25.5722595667
3.76973815,1.48736045,24,17.5682925167
6.6281838333,3.1676719167,28,21.8439382167
6.7028733667,0.3558599333,26,20.44519125
6.3810669167,0.1034709333,37,32.5660827167
15.2622297,0.6019544167,35,35.6870963167
10.7103780167,1.7897978333,25,22.5584739333
9.48457005,0.3318975667,28,14.2397274833
21.1827759833,2.8473539833,30,44.1348225167
13.2697365333,0.4118005833,27,36.0585107833
5.0570060667,0.0768490167,34,17.4042196833
9.9314117667,0.2986033833,26,23.9884528167
11.6855573167,0.1033486167,37,34.856744
6.4943412833,0.12941115,29,9.52524275
10.7314559833,0.0867203833,22,26.68820335
6.8542844667,2.0228792833,31,26.6713106167
10.4350684333,0.1002082333,28,16.6455903
14.0424162333,0.3105432833,33,38.6508598333
14.4305735,0.3825605833,27,26.97817075
13.1989896167,1.0070611833,30,25.8136261333
8.0115797167,0.2103221333,31,30.9362322833
13.6276623,0.2410347667,36,25.1586231
11.9888993167,0.08917065,29,21.5768446333
13.5709009333,0.1714090167,23,23.6870574667
13.9548207333,0.1638383333,28,29.8224617
7.06836755,1.1259167667,23,31.4450101167
4.72540575,0.9787757833,26,33.15275215
10.4893903333,1.0873687,28,24.84053965
9.9942974833,0.1633954833,30,28.83455655
10.4708674667,0.1215491833,31,22.55406155
12.4441410833,1.1313564667,31,22.9283665833
11.5603328,15.1914604667,26,36.11353035
13.9022617,0.5174158667,32,37.18364865
14.60359375,7.6443793333,36,34.05755935
10.88378215,24.07450685,24,53.6609191167
8.3547138667,8.8966272667,34,35.2760989167
11.3844216667,14.8545690833,27,37.0974497833
6.1898575667,11.0828654667,35,26.2465554833
11.8842814,4.1667300167,27,18.6269742333
5.5893873833,14.0376123333,29,21.4748708667
7.5123732,12.4865545667,32,21.01880655
19.5167878333,1.8012789167,25,33.4127076
20.91927545,1.3135613667,26,47.4556725333
19.0536012,6.6572420833,25,47.9720154833
19.3637782,0.7368010167,32,72.8043278
30.3996343,6.9699637,34,79.9601735667
21.3543150333,0.4879814667,28,59.4272670667
12.2407922167,28.2771386333,27,61.8171607
23.0745807333,15.287746,25,113.8522395833
6.5055936333,19.5440318,27,93.9870288167
8.0600076333,18.5547465667,30,48.6585079667
9.0261606,38.5623474833,30,97.9339557
4.62533995,7.7328613167,32,39.812382
8.5354655333,30.3048445,33,55.9364418
7.4750240167,9.3742878833,30,41.2740344
8.1211915,13.4913603333,31,76.6539939333
7.57930335,9.4828929833,22,68.27256935
9.0691368667,3.1145945167,32,31.2491558
14.1809461,9.7476601,33,45.9922136167
10.8879225833,59.9088001167,23,147.4378146833
2.9507213667,26.0974927667,33,40.1736544833
10.4757524333,6.6514560667,32,43.4624227
9.1401074333,26.2844851833,25,76.2558720167
8.3374942333,10.0742920833,32,38.55005535
5.8713316833,9.1334519833,28,34.1769262333
9.0984789667,36.8838741667,25,86.6789702667
5.6717633833,5.7603585,26,81.0960232333
5.4685686833,8.3703427833,26,60.10352535
5.7382124167,8.6608836167,25,37.5471847167
4.4727387333,4.8715748333,32,38.0050499667
5.9341790667,17.5561966333,32,36.71404195
6.7760652167,6.7954314667,32,34.5349199333
5.0675421167,5.7428123167,27,60.8713944167
5.6497717,9.3805527333,27,40.7637391333
4.7922590667,28.1091166167,33,54.7409775667
4.9728366333,13.3058022167,30,35.37039685
6.0033130167,14.9865489333,27,54.3500882167
6.1971691167,17.1373553333,34,31.8763703333
4.7074219833,21.8311310833,30,43.50220945
9.2712448333,12.03502715,35,65.6847207
6.7104113833,4.1234555167,27,32.7138312333
7.7483257167,4.15881685,32,22.7656472667
9.83184705,22.9757134833,32,55.00800835
7.8622744333,4.45544155,30,39.9471024667
12.0968012167,2.4847047667,25,37.48801645
7.9537604167,9.03611875,30,30.9079229667
4.0556160833,2.22209035,27,32.8221657333
8.0393287833,4.2645099667,29,32.21834645
10.9607596333,5.0029189167,28,29.2638141
10.1913030833,8.6714022167,25,25.8019965833
12.5280764667,1.80702425,30,22.13519275
7.6183943,0.0883082333,28,34.5517960667
13.6779867167,1.7579331833,33,28.6879484667
3.3304338833,5.21030925,27,40.8338771
9.6599909,7.88198905,33,43.9894792833
10.8863170833,0.0909687167,33,45.03090185
12.5189341833,2.1437852833,30,32.3601814333
11.4169999833,1.6380487667,31,38.61143975
11.39016895,7.9984618167,30,35.70485415
7.8849405833,11.1350133167,22,31.62042805
11.3853168333,0.1846015167,33,59.4480928833
7.1775774667,5.3719172167,31,61.6039677667
2.4229290667,4.6645192667,26,39.46688215
7.8308293167,1.4823819833,25,27.77244335
3.50240905,3.9664116167,28,25.7531699167
6.8466880833,9.6749586,34,32.8170904167
6.0483272667,1.04237105,35,25.0548503833
6.6275468167,3.1075815833,24,29.5913284167
6.3852996667,1.4436614167,25,22.4754522833
6.8001422,4.8903779333,37,32.8682151
6.8447595,1.0469478833,30,22.9964685
7.80710295,2.46156475,25,25.8849451667
7.3589784333,2.3427965167,31,35.2033288667
5.7837774333,0.96029005,25,39.0924251167
8.4771573333,4.3569354833,29,29.3466184833
7.2655458833,1.92328665,37,37.9651208667
5.5738920833,8.7651334667,37,40.7631229
11.7698146,6.1249531,26,35.3192702667
16.3945845833,7.5656863333,25,32.0288796833
7.2192018833,1.4101006,33,36.6748997
9.4321720333,3.8292591667,32,27.2420842
6.1302543,2.2360266167,32,19.7253441833
8.9631311667,2.5315700333,32,22.3932376667
9.8619569333,0.1149693,28,13.16403655
7.6466672833,12.1695452667,24,27.0078232
13.7264437333,3.0652821333,34,39.1259515167
13.7169170667,3.0697599167,31,28.11069605
8.2515942167,0.34832505,27,17.29597015
7.7317885333,1.6819401167,30,20.2219107333
8.8854442,1.4084064167,32,31.43977545
10.9002305667,0.2193174167,32,22.7615321667
14.05104745,0.3185164667,25,45.8283222833
18.63806925,0.3415398167,28,34.7275878667
20.4203536667,0.1326344833,32,38.9260592667
14.3148497667,3.0837024833,28,38.6416684667
8.5086567333,0.1749809833,28,27.4058671667
11.8272629,0.2098234333,28,26.9116228333
10.7141977333,0.1039166167,26,16.4605155833
10.6716560333,0.0621394333,32,31.8835945333
6.0383707,0.3524900167,30,9.3198648
12.1471381667,0.1014537833,28,29.2989937333
10.0663180667,0.1806366167,32,27.2009271833
12.9226359,1.2958002833,27,26.2673510667
7.9456739667,0.1125257167,27,30.5519677833
5.0829693,0.1043524,23,14.3978328333
16.2975786167,0.2000524,22,32.1522835667
17.6960193833,3.7635183667,12,29.3064625167
10.8760592,1.3256057667,28,23.25053475
15.6951636333,0.125694,31,31.4476603
15.7465878,0.1687731833,34,23.74211645
13.8824657333,1.4620142667,30,20.9565765167
10.6724236167,0.1587557333,33,24.5575803667
12.0097861333,0.1362897,32,39.3979485
12.1999210333,0.23441265,29,39.8941165833
12.2647012333,0.1975583833,28,53.8774211833
14.92594425,0.85142185,34,37.2149462333
16.46327635,0.4081251,28,35.5635817333
11.8379980833,1.8432549167,31,41.4062188
15.0840775167,1.8717321833,30,30.8349191
5.11051535,2.8424673333,33,28.8296042
5.84451615,0.4491986167,26,23.3399414167
7.3625764167,5.3555090833,25,21.24719255
7.32420635,4.46890135,32,36.32478205
3.6068951,1.6499200667,32,18.3079283
6.5212300833,4.5314617,30,26.89311825
8.12709095,1.0858211833,29,30.3883633
8.6358178667,0.9986315667,31,22.37975885
7.3550466833,0.8308947333,29,14.0058882333
7.6831877667,2.6261494333,29,21.5311393333
13.709629,0.4390152667,30,37.6607037
6.2575695167,2.5656551667,30,19.7965557167
8.0088901833,25.2707854333,31,50.6409222
6.6727466,29.8728216333,30,62.5248501667
8.2362547333,28.7230803167,25,49.9539552
4.7191935833,34.12117585,30,59.8409354667
5.33078085,7.8236051333,34,22.26683725
5.7062397167,13.3229133,35,28.4134414333
9.8552725833,14.63569095,24,29.1727086833
7.9583401833,1.1861889167,29,49.5190713833
7.8033738833,1.7616709333,32,35.9540042167
7.52637495,4.3685553167,32,22.9812557333
5.1514985833,13.2580366667,33,59.8090484333
12.7558532,11.5645431667,34,51.9321570333
7.6767803667,12.1524297667,25,28.2630897667
9.32089535,12.168125,25,25.7049481167
5.5402943,19.8758762667,32,42.0366249333
7.1334125833,22.3007896333,33,35.0052795167
7.5024979667,28.7047388167,30,50.0336318
3.30547495,11.2960198333,28,31.7116083667
4.8291327833,11.30395735,25,28.1160589667
3.9591199833,20.1656355333,25,30.1203603167
7.51856395,0.5453986833,30,48.2169964833
3.9688442833,52.3976063833,34,109.91949065
7.8877170667,6.8997787667,33,40.6929234
7.7394627,3.6154597333,26,52.1076813167
9.9273905167,6.8135999833,32,43.5120959667
5.6151993833,6.3829438333,29,20.163123
4.4638278167,7.9859734,30,28.7730316
5.3706198,13.3737652667,32,32.1364263333
6.1539642167,10.8382551333,24,49.5989487333
5.1732604667,12.1777975333,30,41.7990310333
6.2622521,4.6947618333,34,26.9372906667
8.9175295,3.82361665,24,46.3753728833
5.8315609167,9.67874165,38,82.7926688667
5.0152634667,1.4395991,29,18.2495955333
7.3682347667,11.5182625167,26,32.8375241667
7.3050584833,9.8008151667,32,34.6511715
6.4938982167,0.4794936667,32,35.1272675167
5.6079137667,1.4091212167,26,28.5193893167
7.5285668333,1.1631546167,30,33.6788685
6.8893660333,5.15517465,34,31.1890626333
6.61705725,1.0569520833,25,20.0848878
4.03175985,1.25595535,26,37.3675408833
6.8672365833,2.1989614333,27,33.8368979167
7.7399718167,3.4015964667,25,55.6526523667
10.7678947833,4.0293612333,29,44.4801456333
7.1246877,7.7084169167,33,33.5818579833
5.4658826167,14.1305374167,28,34.4538372167
8.5835176333,7.91954515,34,37.7663273
3.8474043833,1.5959612,27,32.0364878667
6.21982715,1.5481372333,30,32.4398539833
5.0665342,6.48386955,30,27.6520987
8.9969285667,0.1712552167,37,36.4259653333
7.1840042333,2.8983366833,37,26.88556415
13.3316412667,1.1370518,35,32.50447285
10.4350677167,0.8958127667,28,24.3874395333
12.7778615833,1.4107223333,38,64.2429783
10.2774994167,4.0325102833,28,46.91276685
13.5000574667,1.4239089333,35,39.9645732833
15.2608651,0.52593625,26,41.0088442167
8.0368629833,8.5826263333,36,29.2512314667
9.5124249,3.7166008333,30,37.6721530167
11.8407719667,1.7682048167,29,29.9263406833
5.5599475,2.2209698333,29,22.44915885
5.3231209667,2.8702547167,26,37.1975058
5.91797615,2.3826836167,26,19.6296229333
2.5769227667,0.800784,28,4.2096787
11.32236565,3.1073594,25,26.9881381667
8.9969864667,1.39157055,33,31.5107276667
11.39620245,2.2070787167,28,24.9450697333
10.3555007167,2.0540494833,31,29.8425066
5.68988565,6.6388252667,33,29.1542578167
7.4965809667,3.1621991333,33,27.4953254167
9.4527892167,1.9751234833,28,16.3905928167
6.1682960667,21.3321689667,34,49.0619922167
7.7451820667,2.0673923833,27,36.2087697667
9.3953923333,2.1233707333,27,24.8908077
9.30199575,1.7933229667,31,31.3863093833
11.5419512833,1.84807525,31,23.5561087333
6.52477765,0.1008777833,28,25.5830686333
7.5650957833,4.96117695,25,24.2750187
11.5788900833,1.20512605,31,32.1474813667
7.5814945333,5.7760551667,30,26.1077594667
11.5060098333,0.2163770667,32,38.5116698167
13.8257451167,0.1437747333,30,38.0448634167
15.59433845,0.1159704333,31,32.6336058833
18.9573254667,2.2309913833,25,37.2460611333
17.66136035,1.03414515,28,34.1630535667
12.5437417167,0.2124844,27,31.2652169667
15.5888881667,0.3307519833,28,31.02989935
3.3612641333,1.60871195,29,18.9894591167
4.59445745,3.9974661667,32,15.6107720167
6.8896024167,1.5430618167,34,18.4753097667
5.7688541333,1.2085132167,26,21.5149522333
4.1159315,0.7626693833,29,22.1596476167
6.1987835333,3.3264609833,26,18.1768506333
8.9535099333,3.4310851333,27,19.8793011
6.0430894,2.4238184833,27,17.9348700167
5.2623346,6.2711332667,26,19.88250115
5.20790275,6.4796319,27,25.0443005333
6.9470202833,3.1013535,31,29.9726675667
9.7202841667,3.3788077333,27,29.5081731167
5.6319594667,0.1715527333,23,22.6250858167
5.5879275833,3.2039809,25,17.2627166167
8.2662126667,4.4751035833,29,37.5415245
12.05040995,1.4917357667,31,33.39744355
12.7766784667,2.40482465,27,26.49929715
6.0349340667,1.8125202,24,32.73404675
19.0914286333,0.1044043833,31,31.4504743333
14.3578579333,3.2212073167,28,33.91600795
15.6748785,8.96535475,29,30.6073300833
17.1690676667,0.20798915,25,21.4305377333
18.895915,0.1818940833,30,27.3173456667
14.0457036333,0.14895385,25,39.1509968833
14.8411223167,0.5950033833,24,35.5309791167
15.3653164,0.2887717667,36,39.4989265
16.2503875,0.6518325833,25,27.0446503833
17.08687055,0.3369865333,31,29.3417367333
21.54937885,0.7774937333,28,36.0486662333
12.0946380333,10.8231289,29,36.3174647667
3.6038479833,0.0988626167,35,31.9747777
5.55837795,4.0489277333,36,31.3842335667
8.8126668,4.2335589167,25,27.85351875
10.2775199833,4.26312295,28,22.79576435
8.19563705,6.9667724667,35,38.9018041167
7.1442803833,16.4444934333,28,34.3375603333
10.9606774833,10.2877390333,33,46.2758975
8.8014741167,2.3147023,32,30.9988696167
5.3597324167,5.2768842667,26,33.8871191
8.4670540333,7.3728506167,28,27.4706448667
5.33965505,1.9948277833,28,51.3040013
8.4430563833,5.4170692833,32,35.8738787333
6.0480861167,2.4822232167,28,36.72968565
8.2060578,0.33618105,32,32.0760347833
5.64755825,0.7707333667,27,37.6671140333
7.6349346667,6.0869959667,24,41.9154706667
9.34734805,1.9810260333,35,36.4093793
6.4941123833,6.68153095,35,28.66324705
6.5541877667,5.99125045,24,24.2012476333
0.8715289333,0.9911442167,25,2.00615285
6.8265804833,0.37190215,32,24.2388530167
9.4164433333,0.3067704167,30,26.9366583167
6.2380971667,0.4617975333,32,39.1550929833
8.0576230167,0.7871760333,30,31.5035985667
6.6496735667,2.3744199167,26,24.1369834
6.0700457,8.11173795,30,21.745719
7.0513808333,1.8182131333,31,32.0959502833
8.7306342333,1.8936649333,32,38.2386285
4.9287897833,0.6975288833,32,11.85646665
6.3036854833,0.2374220833,29,17.880307
7.0512112833,14.4723271167,30,35.3549174167
4.8840183167,0.17944825,32,49.3094358
7.7213356667,1.1704405,30,21.3722189333
7.67207095,2.01281815,33,37.3828463667
4.8929270167,1.9641507333,31,21.4473848667
6.0002261667,4.6603580167,24,23.3479533
5.1175259667,7.0005665333,35,42.7865384833
1.4727118,0.1306367,33,27.7242827167
4.2408991833,3.8438215167,34,43.7972709333
8.78808695,4.3274224667,30,36.72644095
11.2350280833,10.38751125,32,36.1791791167
8.7891488833,5.3499044833,28,32.00428035
6.0181965,2.8098755167,32,23.7981331167
7.1423372167,5.5141184333,30,36.7564479667
18.6165132667,1.2239515333,30,36.0406718833
19.5044946833,1.4029319333,29,36.5609167167
14.94977595,6.4549548667,26,54.4663939833
20.4205629833,1.4388716833,31,46.5946743833
18.5464084167,3.2303821833,31,64.0787186333
14.0959479167,8.7602251167,29,39.34876755
15.7907225333,0.1581494167,32,70.6194923333
14.567403,11.3862678167,28,34.2221042333
7.6958423333,0.9364182333,33,27.5743673333
19.2245005667,1.720242,27,59.24599025
15.24099865,2.6198247,26,32.7865751333
15.5969460333,6.0102862,35,41.6967220333
8.38355295,3.7777891333,30,37.1369071
8.36919265,12.3963863833,29,50.5887953
9.2336704833,8.57572815,34,27.3005044
9.12191405,2.5427298167,37,34.8186413167
8.13326035,7.5573190333,27,24.3350995167
3.0519004667,0.9399689833,26,25.8677962333
7.5962089667,3.02494125,30,36.8828176833
8.5073189667,6.5762393167,29,28.228526
13.0008285333,11.2367214333,30,45.89450755
19.8854994667,5.9150982333,30,36.6383425667
12.2363202,1.9128113333,30,28.3683251833
7.54157685,5.10098085,28,31.5586584333
12.6730671667,1.5280750333,35,56.14310145
2.6218302,0.740664,25,12.1917215333
5.3058135667,2.7921074167,25,21.5883455333
11.9910559,3.3144464333,29,29.3067894833
8.8757421167,4.8266382,30,19.5447025667
14.76442435,3.3040176667,27,26.3136086333
22.4347072333,0.2210908833,26,43.5524556333
15.7485796333,2.0507028333,30,34.6971786833
12.3317108833,0.66812475,31,48.67347895
12.8487837833,0.4034480667,30,63.0715099
13.9055241667,2.3815034333,30,41.2267494167
26.9388189,1.5048428833,28,38.1103487167
8.3115734667,0.1361647333,37,27.6804914833
6.6703843833,0.0589172833,26,24.7222782833
12.6742788667,0.4632711667,24,36.4664377667
14.8145827,0.8826916667,28,24.2752967667
19.6251117167,0.9370535833,28,37.7709333667
20.0204724167,0.1054052167,33,38.66216525
11.15141775,0.1268767,27,37.4417680333
7.2991715667,0.1202544,30,20.3011618167
11.2198606,0.1460089,30,28.8702553833
13.40470965,0.2433356,25,22.57511815
11.3265371667,3.7092739,29,31.60440295
13.0938754,3.8147245,30,25.16393135
17.4381720167,0.2421851,33,34.29008145
11.7511849333,0.1390817,30,33.8870788167
14.64558335,0.2166045,25,36.6022498167
16.1071767,0.2634375,28,32.6076913
18.7150963333,0.2965242333,30,29.7725657
17.9192499167,0.1687732167,36,46.4196661667
21.9830642,0.4196841333,31,36.5690333
15.1686805167,4.0465234833,27,54.9699809167
15.1948881833,9.3470977333,30,31.5541383
16.6923952167,0.2312217167,27,19.0227552333
13.9849614167,0.2839081333,25,26.6511170667
14.7121934167,0.17684915,24,33.4127344833
17.7381960167,0.31293325,27,24.3278749167
14.9184348833,0.0908562833,28,36.31256905
9.1466043167,0.1041626167,30,22.1785540667
10.9427173333,0.1016971,33,31.9755450667
10.32215595,0.2500391167,33,24.15825055
13.811649,0.2958466167,29,21.0176226333
14.2640499,0.47101175,28,25.3741488667
9.0750691,1.2334656167,28,28.8948492333
10.4023391,1.2645377,32,21.2205712667
19.7827618167,0.5105361667,30,25.7386152
9.18238025,0.1445755667,33,35.41842805
11.5805833167,0.17093845,31,45.9495969833
9.0883682667,1.2081133167,29,25.2158639333
2.17799855,5.1400177167,28,22.66410505
3.8358955333,0.23077065,25,24.2734816167
26.2479744333,0.07522335,23,58.5052208333
26.5493862667,0.2466333667,23,41.9589761833
17.0414239833,0.0864043833,30,34.34445335
3.3587831667,13.6883489,37,40.57250705
0.2468638667,0.1337746667,28,0.85846125
12.3816576833,2.8295754833,32,31.9928791333
5.68147375,0.9749432167,24,22.5057244833
5.8436286,5.53692425,31,19.3239587667
5.5659242167,2.3491631167,28,14.9028654
6.3721559333,17.90631105,18,27.7805613
6.7931702333,6.02716595,32,29.54576045
6.8581189833,23.8987712333,29,41.1247774
8.0258350833,7.2297810167,30,20.0316331167
7.3541965833,8.0165503667,32,24.7321567333
2.58934595,3.2836862667,32,21.1287206167
6.4152794167,24.14592555,36,49.2436528333
7.6792713667,4.7788546,28,51.20331175
6.0545683833,6.89432745,26,32.3279205
4.0824486333,0.1114875667,24,39.2698534333
3.4818931667,0.2267283667,26,31.3840399
5.1628129,0.3051969833,30,21.4594906833
2.4716815,0.5925388333,26,24.4753544667
5.95599365,0.45747615,35,52.3893218
6.3143670167,1.1453905,30,30.4497155833
6.4813019167,2.8769020167,24,20.0788157
9.2027841167,7.1874766167,35,38.02305555
6.0515926667,7.6833542,28,27.8251524
5.6021718167,10.63222095,29,23.3051571833
6.18568045,3.1028952333,28,28.5461563333
7.0631866333,4.6743842,28,21.5199417667
5.9909275667,1.53415225,30,14.1396600333
5.8370580833,1.9195904833,28,27.8934856333
7.4101922167,9.6285596833,22,38.3720990667
9.1340108167,3.0354030833,27,16.3081514
4.78030275,5.3640550333,37,28.0244028667
5.3200333167,6.68402815,29,26.8733044667
6.6588662,8.1306327333,33,37.0005304167
7.7038548833,11.7010124667,30,28.3743876833
6.0293836333,11.75114455,30,47.338069
11.2938765333,9.71772185,33,57.7549257167
7.21770375,3.2802048333,27,31.1329021333
5.4458927167,17.7862334833,30,30.759692
4.5730963833,9.1650304667,26,28.1555700667
6.1096439333,10.0042705333,30,26.4413168833
9.1290156833,0.7001213167,33,35.5802701
8.46260875,5.3272255833,26,37.9939905167
8.9978301167,7.8665251333,32,29.8809390167
5.4761704333,1.1787361167,34,19.2666842833
5.8968173833,2.5167015,33,33.6218739
8.7869754667,0.5700918333,30,36.1133498
6.9246552333,4.2711920333,30,24.580437
6.2752401333,4.4955648167,28,23.25424405
4.0165347667,11.2545208667,27,35.9576315333
5.2613488667,1.2047124833,34,59.6153707333
6.2367099667,0.9889198333,37,28.66539055
5.5105280333,1.4619018,26,25.3744478
6.51587815,0.9772715167,33,21.8047730167
8.4768717,9.6798175,30,25.330269
6.1908695833,3.8620615167,23,24.0433448
5.36000685,0.7190655167,32,23.9306255833
8.9093008,0.5741246833,33,52.16767705
4.4065328167,6.89699305,33,40.7241458667
7.0646928,6.2017928833,32,25.4021069333
8.6106699667,7.0349236667,32,30.8634215667
7.4104293667,2.3967741833,32,37.38536285
8.6618588167,1.6278117167,30,33.8859560833
8.3335912167,7.2934017167,32,36.4935985333
8.4270038667,3.9672161833,30,30.0221207167
3.2253437,3.0674059,28,29.3718184
5.7297004833,3.07081035,26,20.35886415
5.4457487,1.6135827667,35,25.37626165
4.8522012167,2.0220569833,30,35.1755781833
10.84042065,2.9035773333,30,36.0131222667
5.7191822667,0.4760010833,29,19.4000063
4.5836601833,2.06765135,29,19.8421140333
10.60911855,7.0399301,30,27.18474075
13.4724436333,5.5577167167,29,38.0734375333
11.28445475,0.069045,29,18.8191884333
13.9641642167,0.0927527667,29,24.3259464833
4.0661458167,21.1045016167,35,26.4405400667
7.2636269333,3.5333437333,27,23.5384562
7.0699131,2.3481609667,29,16.29849835
19.6535608,4.6646578,34,37.28126835
4.6001976333,2.2343074167,26,20.1695004167
5.0152534667,3.8134943167,28,35.49486645
5.6550099333,0.7784459167,25,20.04860465
11.8802716833,0.7986119333,27,19.4909470833
11.5314853333,1.2049223333,30,19.0457897333
15.45640695,3.4315907,29,22.0577662333
7.3659487333,3.1103403,30,26.14759905
4.47865105,5.3812355,29,24.4199937333
4.9102592667,0.1349163333,23,22.3442750333
4.25699035,7.1405682167,26,20.1907010667
5.2074591667,2.7041270833,30,32.9937383833
6.27664785,0.11251075,23,19.5714545167
6.0402263333,0.2323091167,30,24.4146347167
6.3060620667,2.0845217333,28,19.9193909667
8.2689252167,0.3565224667,33,24.85386245
13.0038162333,1.05538815,35,34.0152722167
9.2674242,4.0947693167,32,24.3684197833
11.4138253667,5.3379935333,27,28.875735
15.2006008333,4.52452695,30,25.7862689667
16.21319845,1.6105781833,33,31.8701054333
19.0801359,1.7096934,32,28.7948288
10.2067379167,0.5586684167,28,22.6020719167
10.6098843667,0.8512985833,30,17.4024655833
11.7232323333,0.0846570167,25,47.35930215
5.9725833667,0.0984059833,30,29.6000663167
9.0655832667,0.1144073,32,21.06316865
14.7093454,0.5384504833,30,31.2861097667
13.6817266333,0.9887798667,30,32.4057766
15.4084094667,0.0807371,24,33.8148154833
6.58669865,0.1484515833,31,22.8118035333
5.2224139333,0.2298826667,30,32.8579983833
6.15894005,0.0727099,25,25.3345248667
12.56508405,1.2700095667,32,35.0866297
14.5256370167,0.1416563833,31,22.6519876167
2.0282617667,13.2817283833,31,30.9999018667
8.0714347167,0.1161555333,23,16.8996483833
9.3698619667,0.1892664167,33,21.62598295
